Suburb,Address,Rooms,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Propertycount,Price_Bin,Landsize_Bin,Distance_Bin,Type,Regionname,Cluster
Armadale,4/769 High St,4.666666666666667,6426304.212679241,S,Jellis,3/12/2016,19.47284738232179,3143.0,3.0,3.9825634441478384,7.965126888295677,83470.90880316655,105.0,2000.0,Stonnington City Council,-37.889590593507364,145.01536010173714,4836.0,Sedang,Kecil,Sedang,t,Southern Metropolitan,1
Armadale,7 Llaneast St,4.666666666666667,8295741.919645922,S,Jellis,3/12/2016,19.47284738232179,3143.0,3.0,3.9825634441478384,7.965126888295677,189574.73483373888,150.0,1889.0,Stonnington City Council,-37.90307624657283,145.041876788013,4836.0,Mahal,Sedang,Sedang,t,Southern Metropolitan,1
Armadale,28 Cambridge St,4.666666666666667,8153345.163538646,S,Hodges,4/03/2017,19.47284738232179,3143.0,3.0,0.0,0.0,158874.43016071524,116.0,1888.0,Stonnington City Council,-37.89906699836417,145.02432617551386,4836.0,Mahal,Sedang,Sedang,t,Southern Metropolitan,1
Armadale,12 Willis St,4.666666666666667,8514510.80298038,S,Marshall,4/03/2017,19.47284738232179,3143.0,3.0,3.9825634441478384,0.0,153253.44409254406,116.0,1910.0,Stonnington City Council,-37.89578670437527,145.04321216070315,4836.0,Mahal,Sedang,Sedang,t,Southern Metropolitan,1
Armadale,9/19 Mercer Rd,4.666666666666667,4483489.5413286155,PI,Marshall,7/05/2016,19.47284738232179,3143.0,3.0,3.9825634441478384,0.0,384417.3878483463,14.0,1970.0,Stonnington City Council,-37.89013730917218,145.039587577687,4836.0,Sedang,Besar,Sedang,u,Southern Metropolitan,1
Armadale,10 William St,1.0,7112804.437474789,SP,Jellis,8/10/2016,19.47284738232179,3143.0,2.0,3.9825634441478384,0.0,118392.87817295552,107.0,1900.0,Stonnington City Council,-37.893964318825894,145.03310148176342,4836.0,Mahal,Sedang,Sedang,t,Southern Metropolitan,1
Armadale,35 Northcote Rd,6.5,9741185.354238365,S,Marshall,12/11/2016,19.47284738232179,3143.0,4.0,3.9825634441478384,7.965126888295677,263439.18201708165,222.0,1900.0,Stonnington City Council,-37.888861639287605,145.02260926776938,4836.0,Mahal,Besar,Sedang,t,Southern Metropolitan,1
Armadale,791 High St,4.666666666666667,8003411.515798095,PI,RT,15/10/2016,19.47284738232179,3143.0,3.0,3.9825634441478384,7.965126888295677,220610.9893134558,121.0,1910.0,Stonnington City Council,-37.89050178628205,145.01726777700878,4836.0,Mahal,Besar,Sedang,t,Southern Metropolitan,1
Armadale,25 Llaneast St,6.5,8792032.69388134,PI,Jellis,15/10/2016,19.47284738232179,3143.0,4.0,0.0,7.965126888295677,240488.61858222884,163.0,1900.0,Stonnington City Council,-37.902894008017874,145.03996911274135,4836.0,Mahal,Besar,Sedang,t,Southern Metropolitan,1
Armadale,14 New St,4.666666666666667,6724525.443837976,VB,Jellis,18/06/2016,19.47284738232179,3143.0,2.0,0.0,7.965126888295677,156570.9029807754,106.0,1900.0,Stonnington City Council,-37.88995507061724,145.01803084711747,4836.0,Sedang,Sedang,Sedang,t,Southern Metropolitan,1
Armadale,63 Denbigh Rd,4.666666666666667,8215891.738878022,S,Marshall,22/05/2016,19.47284738232179,3143.0,3.0,0.0,7.965126888295677,199733.3726775703,108.0,1900.0,Stonnington City Council,-37.893053126051186,145.01974775486195,4836.0,Mahal,Sedang,Sedang,t,Southern Metropolitan,1
Armadale,10/51 Armadale St,2.833333333333333,4347492.458733477,S,Jellis,25/02/2017,19.47284738232179,3143.0,2.0,0.0,0.0,399948.9316321959,80.0,1970.0,Stonnington City Council,-37.895604465820334,145.0250892456225,4836.0,Sedang,Besar,Sedang,u,Southern Metropolitan,1
Armadale,75 Sutherland Rd,4.666666666666667,6678916.5074744355,S,Marshall,25/02/2017,19.47284738232179,3143.0,3.0,0.0,7.965126888295677,143646.59692802024,80.0,1920.0,Stonnington City Council,-37.892141933276505,145.02260926776938,4836.0,Sedang,Sedang,Sedang,t,Southern Metropolitan,1
Armadale,44 Denbigh Rd,6.5,10754626.435166249,S,Jellis,27/11/2016,19.47284738232179,3143.0,4.0,0.0,7.965126888295677,276098.39427426463,251.0,1900.0,Stonnington City Council,-37.89578670437527,145.0201292899162,4836.0,Mahal,Besar,Sedang,t,Southern Metropolitan,1
Armadale,3/769 High St,4.666666666666667,6071586.346814539,S,Jellis,27/11/2016,19.47284738232179,3143.0,3.0,0.0,7.965126888295677,85398.68913166029,3.0,2000.0,Stonnington City Council,-37.88995507061724,145.01536010173714,4836.0,Sedang,Kecil,Sedang,t,Southern Metropolitan,1
Armadale,4 Mercer Rd,4.666666666666667,10630730.53307088,S,Marshall,27/11/2016,19.47284738232179,3143.0,3.0,3.9825634441478384,7.965126888295677,262320.9996858917,285.0,1998.0,Stonnington City Council,-37.892688648941316,145.03996911274135,4836.0,Mahal,Besar,Sedang,t,Southern Metropolitan,1
Ascot Vale,30 Rothwell St,4.666666666666667,5450287.743605042,S,Nelson,3/12/2016,18.4098954594252,3032.0,3.0,0.0,7.965126888295677,190241.02973375662,108.0,1920.0,Moonee Valley City Council,-37.750542576089224,144.83603862620248,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,7 Francis St,4.666666666666667,6959217.6177769825,SP,Nelson,4/03/2017,18.4098954594252,3032.0,3.0,3.9825634441478384,7.965126888295677,183011.3930787648,174.0,1910.0,Moonee Valley City Council,-37.750542576089224,144.84099858190876,6567.0,Mahal,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,2/21 Harold St,2.833333333333333,2890043.149121126,VB,Jellis,4/03/2017,18.4098954594252,3032.0,2.0,0.0,0.0,224917.67953903257,62.0,1970.0,Moonee Valley City Council,-37.74307079533673,144.8017004713129,6567.0,Murah,Besar,Sedang,u,Western Metropolitan,2
Ascot Vale,44 The Parade,6.5,8111087.478588482,S,Brad,4/03/2017,18.4098954594252,3032.0,4.0,6.808237176294271,0.0,237026.28072379855,270.0,1900.0,Moonee Valley City Council,-37.74179512545216,144.8329863457679,6567.0,Mahal,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,98 Epsom Rd,4.666666666666667,5577800.415321497,SP,Nelson,4/06/2016,18.4098954594252,3032.0,3.0,3.9825634441478384,7.965126888295677,185827.96687670957,128.0,1900.0,Moonee Valley City Council,-37.74562213510586,144.81619880337738,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,8 Geddes St,2.833333333333333,4347492.458733477,PI,Nelson,4/06/2016,18.4098954594252,3032.0,2.0,0.0,0.0,157498.7374674118,77.0,1890.0,Moonee Valley City Council,-37.75036033753427,144.82592794726278,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,75 Maribyrnong Rd,10.166666666666668,9174706.074096937,PI,Brad,4/06/2016,18.4098954594252,3032.0,6.0,6.808237176294271,7.965126888295677,311578.1042539885,435.0,1887.0,Moonee Valley City Council,-37.74033721701265,144.83394018340368,6567.0,Mahal,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,119 Roseberry St,2.833333333333333,4562884.638700322,SP,Maddison,4/06/2016,18.4098954594252,3032.0,2.0,0.0,0.0,162890.69965400445,92.0,1920.0,Moonee Valley City Council,-37.74471094233118,144.81658033843175,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,10 Fenton St,2.833333333333333,5896407.472091318,S,Nelson,6/08/2016,18.4098954594252,3032.0,2.0,0.0,0.0,180112.57202922239,109.0,1900.0,Moonee Valley City Council,-37.745257657995985,144.85416154128313,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,10 McCully St,4.666666666666667,6950665.000480206,S,Nelson,6/08/2016,18.4098954594252,3032.0,3.0,0.0,0.0,223502.77339337143,168.0,1900.0,Moonee Valley City Council,-37.7467155664355,144.83851860405565,6567.0,Mahal,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,120 Epsom Rd,4.666666666666667,5573751.033306049,S,Brad,7/05/2016,18.4098954594252,3032.0,3.0,0.0,7.965126888295677,206159.45799224707,125.0,1904.0,Moonee Valley City Council,-37.747262282100316,144.81791571112186,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,63 Kent St,2.833333333333333,4568121.046818503,PI,Nelson,7/05/2016,18.4098954594252,3032.0,2.0,0.0,0.0,98774.61331769988,79.0,1890.0,Moonee Valley City Council,-37.756009732737375,144.8537800062288,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,4 The Parade,2.833333333333333,5491874.6373824,SP,Raine,7/05/2016,18.4098954594252,3032.0,2.0,0.0,0.0,136493.31882577043,102.0,1900.0,Moonee Valley City Council,-37.74215960256203,144.83813706900133,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,1/17 Epsom Rd,2.833333333333333,4206619.909827346,S,Brad,7/11/2016,18.4098954594252,3032.0,2.0,0.0,7.965126888295677,163761.56109305055,90.0,1995.0,Moonee Valley City Council,-37.739790501347834,144.8114296151983,6567.0,Sedang,Sedang,Sedang,u,Western Metropolitan,2
Ascot Vale,41 Monash St,4.666666666666667,6507003.674956196,S,Nelson,8/10/2016,18.4098954594252,3032.0,4.0,0.0,7.965126888295677,258555.6942313847,148.0,1960.0,Moonee Valley City Council,-37.75819659539663,144.81104808014393,6567.0,Sedang,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,51 Francis St,2.833333333333333,4666309.6543802405,PI,Nelson,10/09/2016,18.4098954594252,3032.0,2.0,0.0,0.0,162890.69965400445,87.0,1900.0,Moonee Valley City Council,-37.74999586042439,144.834321718458,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,12 Mirams St,6.5,5235484.300813633,SP,Raine,10/12/2016,18.4098954594252,3032.0,4.0,0.0,0.0,190902.88263476006,185.0,1890.0,Moonee Valley City Council,-37.74853795198489,144.82611871478994,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,78 The Parade,4.666666666666667,7126473.759825849,S,Nelson,11/02/2017,18.4098954594252,3032.0,3.0,0.0,0.0,238874.3136245538,131.0,1900.0,Moonee Valley City Council,-37.7410661712324,144.82669101737147,6567.0,Mahal,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,26 Newsom St,4.666666666666667,5693453.432979181,PI,Brad,12/11/2016,18.4098954594252,3032.0,3.0,3.9825634441478384,7.965126888295677,228820.42171110382,120.0,1955.0,Moonee Valley City Council,-37.74489318088611,144.80475275174751,6567.0,Sedang,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,8 Pentland St,4.666666666666667,7112804.437474789,S,Nelson,12/11/2016,18.4098954594252,3032.0,3.0,3.9825634441478384,7.965126888295677,247631.19255738557,147.0,1950.0,Moonee Valley City Council,-37.743253033891655,144.806469659492,6567.0,Mahal,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,52 Monash St,4.666666666666667,7085322.324085169,PI,Jellis,13/08/2016,18.4098954594252,3032.0,3.0,3.9825634441478384,7.965126888295677,240488.61858222884,139.0,1920.0,Moonee Valley City Council,-37.75856107250651,144.80933117239945,6567.0,Mahal,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,58 Fenton St,6.5,6843623.223849493,S,Nelson,14/05/2016,18.4098954594252,3032.0,3.0,3.9825634441478384,7.965126888295677,272394.6408618654,232.0,1978.0,Moonee Valley City Council,-37.74562213510586,144.85988456709805,6567.0,Mahal,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,70 Munro St,4.666666666666667,5512504.211377523,S,Brad,14/05/2016,18.4098954594252,3032.0,3.0,0.0,0.0,177881.52156649984,117.0,1910.0,Moonee Valley City Council,-37.74616885077069,144.8209679915565,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,7 Angler Pde,6.5,7637572.980444374,S,Raine,16/04/2016,18.4098954594252,3032.0,4.0,6.808237176294271,7.965126888295677,253067.45384602447,204.0,1890.0,Moonee Valley City Council,-37.75837883395157,144.80456198422033,6567.0,Mahal,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,26 Ayr St,10.166666666666668,7099087.403638525,S,Nelson,16/04/2016,18.4098954594252,3032.0,4.0,3.9825634441478384,0.0,233438.81570122857,286.0,1900.0,Moonee Valley City Council,-37.7547340628528,144.85511537891895,6567.0,Mahal,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,2/127 Epsom Rd,2.833333333333333,3750906.521727204,SP,Brad,16/04/2016,18.4098954594252,3032.0,2.0,0.0,0.0,191232.16176731334,104.0,1995.0,Moonee Valley City Council,-37.75309391585836,144.82554641220844,6567.0,Sedang,Sedang,Sedang,u,Western Metropolitan,2
Ascot Vale,57 The Parade,4.666666666666667,5450287.743605042,S,Nelson,16/04/2016,18.4098954594252,3032.0,3.0,6.808237176294271,0.0,239684.7472471758,127.0,1950.0,Moonee Valley City Council,-37.74143064834229,144.8247833420998,6567.0,Sedang,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,62 Mirams St,4.666666666666667,5235484.300813633,SP,Brad,16/07/2016,18.4098954594252,3032.0,3.0,0.0,0.0,169652.6363290808,110.0,1920.0,Moonee Valley City Council,-37.74835571342995,144.82058645650216,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,67 Hurtle St,4.666666666666667,6343912.816529238,SP,Brad,17/09/2016,18.4098954594252,3032.0,3.0,3.9825634441478384,7.965126888295677,262320.9996858917,149.0,1930.0,Moonee Valley City Council,-37.74416422666636,144.8102850100353,6567.0,Sedang,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,95 Walter St,6.5,7234149.707864274,S,Raine,17/09/2016,18.4098954594252,3032.0,4.0,3.9825634441478384,7.965126888295677,259054.99570690872,180.0,1939.0,Moonee Valley City Council,-37.74689780499044,144.81562650079593,6567.0,Mahal,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,3/8 Walter St,2.833333333333333,5123513.066581687,SP,Nelson,18/03/2017,18.4098954594252,3032.0,2.0,3.9825634441478384,0.0,119752.8661177561,132.0,2015.0,Moonee Valley City Council,-37.738879308573125,144.80608812443765,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,21A Geddes St,4.666666666666667,5838129.58958737,S,Alexkarbon,19/11/2016,18.4098954594252,3032.0,3.0,0.0,7.965126888295677,242666.27965541335,110.0,1920.0,Moonee Valley City Council,-37.75090705319909,144.8242110395183,6567.0,Sedang,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,1/20 Newsom St,4.666666666666667,5885195.124370867,S,Jellis,19/11/2016,18.4098954594252,3032.0,3.0,3.9825634441478384,7.965126888295677,196669.00695062414,160.0,2013.0,Moonee Valley City Council,-37.74452870377624,144.8055158218562,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,21 Middle St,4.666666666666667,6173759.593622487,S,Nelson,23/04/2016,18.4098954594252,3032.0,3.0,3.9825634441478384,0.0,181209.57288658473,157.0,1900.0,Moonee Valley City Council,-37.74999586042439,144.85225386601147,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,78 Francis St,4.666666666666667,6191110.286166237,S,Brad,24/09/2016,18.4098954594252,3032.0,3.0,0.0,0.0,189574.73483373888,104.0,1910.0,Moonee Valley City Council,-37.74926690620464,144.83241404318636,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,25 Geddes St,6.5,5491874.6373824,PI,Nelson,24/09/2016,18.4098954594252,3032.0,4.0,3.9825634441478384,0.0,190241.02973375662,147.0,1920.0,Moonee Valley City Council,-37.75072481464415,144.82382950446396,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,18/54 Epsom Rd,2.833333333333333,1993004.921618173,PI,Jellis,25/02/2017,18.4098954594252,3032.0,2.0,0.0,0.0,376806.9339965731,69.0,2012.0,Moonee Valley City Council,-37.74215960256203,144.81295575541557,6567.0,Murah,Besar,Sedang,u,Western Metropolitan,2
Ascot Vale,15 Mirams St,6.5,6858259.836747283,S,Jellis,25/02/2017,18.4098954594252,3032.0,4.0,0.0,0.0,251288.2383506458,155.0,1920.0,Moonee Valley City Council,-37.7490846676497,144.82516487715415,6567.0,Mahal,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,44 Walter St,4.666666666666667,6963486.956710118,S,Barry,25/02/2017,18.4098954594252,3032.0,3.0,3.9825634441478384,7.965126888295677,223264.9826989604,168.0,1900.0,Moonee Valley City Council,-37.74143064834229,144.80933117239945,6567.0,Mahal,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,25 Dalgety Dr,4.666666666666667,5450287.743605042,S,Jellis,26/07/2016,18.4098954594252,3032.0,3.0,3.9825634441478384,7.965126888295677,185827.96687670957,172.0,2011.0,Moonee Valley City Council,-37.75072481464415,144.8104757775625,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,7 Dalgety Dr,4.666666666666667,5673754.519513803,S,Nelson,26/07/2016,18.4098954594252,3032.0,3.0,3.9825634441478384,0.0,195416.27654375564,177.0,2010.0,Moonee Valley City Council,-37.75072481464415,144.80685119454634,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,6 Waller Ct,4.666666666666667,4747133.560099393,S,Brad,26/07/2016,18.4098954594252,3032.0,3.0,3.9825634441478384,0.0,255505.97283347684,120.0,1940.0,Moonee Valley City Council,-37.75764987973181,144.8402355118001,6567.0,Sedang,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,17 Ascot St,2.833333333333333,4319719.032941484,PI,Nelson,27/06/2016,18.4098954594252,3032.0,2.0,0.0,13.616474352588542,173656.30657524843,108.0,1910.0,Moonee Valley City Council,-37.759290026726255,144.83813706900133,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,73 Kent St,2.833333333333333,4614937.3697776375,PI,Nelson,27/06/2016,18.4098954594252,3032.0,2.0,0.0,0.0,103658.10110339685,77.0,1900.0,Moonee Valley City Council,-37.756009732737375,144.85320770364734,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,1 East St,4.666666666666667,5693453.432979181,S,Nelson,27/11/2016,18.4098954594252,3032.0,3.0,3.9825634441478384,7.965126888295677,150814.06909795696,144.0,2003.0,Moonee Valley City Council,-37.74853795198489,144.85168156343,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,1 Bloomfield Rd,4.666666666666667,6739611.550388677,S,Barry,28/05/2016,18.4098954594252,3032.0,2.0,0.0,0.0,183367.86587631577,166.0,1900.0,Moonee Valley City Council,-37.74890242909477,144.84138011696314,6567.0,Sedang,Sedang,Sedang,t,Western Metropolitan,2
Ascot Vale,58 Bloomfield Rd,4.666666666666667,6458783.122334253,S,Stockdale,28/08/2016,18.4098954594252,3032.0,3.0,0.0,0.0,231485.75138750896,175.0,1960.0,Moonee Valley City Council,-37.747808997765134,144.83203250813204,6567.0,Sedang,Besar,Sedang,t,Western Metropolitan,2
Ascot Vale,1/91 Epsom Rd,2.833333333333333,3308109.767147875,S,Nelson,28/08/2016,18.4098954594252,3032.0,2.0,0.0,7.965126888295677,147805.42771923656,71.0,1900.0,Moonee Valley City Council,-37.749631383314515,144.82134952661085,6567.0,Murah,Sedang,Sedang,u,Western Metropolitan,2
Ascot Vale,5 Doncaster St,6.5,7790324.782140748,S,Jellis,30/07/2016,18.4098954594252,3032.0,4.0,3.9825634441478384,18.0,259220.87305118545,273.0,2012.0,Moonee Valley City Council,-37.74999586042439,144.81867878123055,6567.0,Mahal,Besar,Sedang,t,Western Metropolitan,2
Ashburton,61 Dent St,6.5,9523401.126502471,S,Marshall,3/09/2016,28.848072048455,3147.0,4.0,6.808237176294271,7.965126888295677,282067.69608228444,399.0,2015.0,Boroondara City Council,-37.913099367094446,145.13592517890507,3052.0,Mahal,Besar,Sedang,t,Southern Metropolitan,1
Ashburton,69 Albion Rd,4.666666666666667,7708812.270852939,S,Jellis,3/12/2016,28.848072048455,3147.0,3.0,3.9825634441478384,7.965126888295677,259386.47370251603,220.0,1930.0,Boroondara City Council,-37.91382832131419,145.12085454425915,3052.0,Mahal,Besar,Sedang,t,Southern Metropolitan,1
Ashburton,3/39 Solway St,4.666666666666667,8514510.80298038,S,Fletchers,3/12/2016,28.848072048455,3147.0,3.0,6.808237176294271,18.0,194147.53636958206,315.0,2014.0,Boroondara City Council,-37.92603830449508,145.12581449996543,3052.0,Mahal,Sedang,Sedang,t,Southern Metropolitan,1
Ashburton,3 Dunlop St,4.666666666666667,7428419.55680088,S,Jellis,4/06/2016,28.848072048455,3147.0,3.0,3.9825634441478384,7.965126888295677,279127.9032447494,149.0,1935.0,Boroondara City Council,-37.912552651429614,145.11856533393313,3052.0,Mahal,Besar,Sedang,t,Southern Metropolitan,1
Ashburton,16a Nicholas St,4.666666666666667,6068015.310333808,PI,Marshall,8/10/2016,28.848072048455,3147.0,3.0,6.808237176294271,7.965126888295677,182653.6356917806,178.0,2004.0,Boroondara City Council,-37.9185665237426,145.13802362170392,3052.0,Sedang,Sedang,Sedang,t,Southern Metropolitan,1
Ashburton,5 Nicholas St,4.666666666666667,6834815.01841782,S,Buxton,8/10/2016,28.848072048455,3147.0,3.0,0.0,7.965126888295677,256703.1328563494,112.0,1950.0,Boroondara City Council,-37.91601518397346,145.13954976192124,3052.0,Mahal,Besar,Sedang,t,Southern Metropolitan,1
Ashburton,1/1 Nairn St,4.666666666666667,7333779.593509112,S,Jellis,10/09/2016,28.848072048455,3147.0,3.0,3.9825634441478384,7.965126888295677,244605.35628789073,145.0,1920.0,Boroondara City Council,-37.91419279842407,145.1170391937158,3052.0,Mahal,Besar,Sedang,t,Southern Metropolitan,1
